author,content
朽木虬,十八线小城市家乡今天开预售一张姜子牙块往上营销方面家乡得天时地利人和做得很好但家乡是五月份才开拍的八月份还在赶做后期九月份上营销十月就提档非常得赶品质上个人不是很放心五个单元剧估计是良莠不齐观众会不会一直买帐不好说预估开画得益于优秀的营销及全明星阵容我和我的家乡票房会比姜子牙要高但若姜子牙成品质量达到哪吒百分之七十以上的质量能把所谓的封神宇宙立住脚给予国产动画电影信心的话靠口碑票房有逆转的可能如果只能二选一的情况下我个人站姜子牙已预购虽然几张票微不足道但是把钱花在姜子牙上面往后可能有更多优质的动画看况且明星名导们也不缺我这几十块票房当然品质优秀的情况下可以再蹲两张家乡
爱吃饭的书,国庆档当然是以合家欢和主旋律为主所以我和我的家乡将成为最高票房蛮巧合的是国庆档里面竟有三部都是春节档的夺冠姜子牙急先锋排除夺冠提前到月日先得到一个星期的票房保证按口碑来说决定了它将票房第二和第三之间至于其他两部姜子牙收获年轻群体估计是票房第二急先锋既然敢定档国庆档能够收获成本就不错了最后一部一点就到家似乎宣传力度不足不知道会不会挤压急先锋的票房呢你看刚说完就换档了看来知道自己的力量不足了
史努比喵喵,国庆档基本上每年都是几个关系户的菜鸡互啄最没看头的档期之一仅次于贺岁档
ggggeatl,姜子牙第一票房亿看预告片是大制作感觉导演是个认真的人不太可能像是个画面一流剧情三流的作品最大的问题是之前看导演采访觉得底气不足而且两次上映前一点点映都没有不知道是为了怕剧透失去悬念还是怎么的我和我的家乡亿去年我和我的祖国其实质量不咋地若不是周年这种片可能亿左右但是今年演员看上去阵容还是豪华而且故事比去年有创意夺冠亿体育类你不去电影院也知道它讲了个什么没啥看的欲望急先锋亿功夫瑜伽原班人马不用说什么了
影视胡青,这个国庆档期也是和中秋重合在一起的我和我的家乡这个立意完美符合这个档期并且第一个单元就是以中秋这个时间为背景拍摄的影片也是通过五个故事单元讲述了发生在中国东西南北中五大地域的家乡故事所以从这个前提下再加上全明星的制作应该来说会占据国庆档的头把交椅姜子牙号称是哪吒续集并且也是出现在了哪吒的彩蛋中因为哪吒的火爆积压了姜子牙的制作时间并且技术特效制作也外包了部分很可能会和哪吒有一些区别了哪吒的火爆主要在于天时地利人和暑期档凭借口碑很多家长都是带着小朋友二刷甚至三刷姜子牙很难达到这一点了夺冠我看很多人都在说它的票房会第一这是很难的从来体育题材就难得高票房并且你没走进电影院都知道他讲的是什么故事了吸引力是有限的另外它自己都没那么自信从国庆档提前到了上映就是为了避开部分竞争提前蓄口碑来争取排片和票房的
灯辉摇曳,我猜测我和我的家乡参考去年我和我的祖国毕竟去年我和我的祖国连学校工作单位都在宣传姜子牙参考去年中国机长我还是希望姜子牙高一点如果能够在剧情和立意上有所创新突破以及试听效果好感染力强成就流浪地球那样的神话也未必不可能就是这个前置条件好像有点苛刻姜子牙和我和我的家乡票房总和亿质量相等的情况下姜子牙略低夺冠参考去年攀登者并不意味着它不好人家只是面对神仙打架慌了提档说不定能捞个十几亿
马斯特 方,论口碑按照概率来说夺冠的陈可辛肯定是第一因为陈可辛他就应该最牛逼论豆瓣评分很可能是姜子牙第一近几年国漫画质七分保底剧情流畅八分不愁有人会问如果姜子牙豆瓣评分高为什么夺冠口碑会更好因为大多数喜欢电影和动画的人不会拿电影和动画相互比较可比性比较少而作为喜欢电影的我只会认为电影更好论票房不出意外应该还是我和我的家乡尽管捞钱迹象太过明显一点就到家新人导演直接上手喜剧这难度系数太高一个不小心就跪了
语法糖,夺冠基本退出国庆档冠军争夺了现在排片只有急先锋上座率目前只有如果今天结束上座率还是四个里面垫底的明天的排片估计会大降基本就走到头了夺冠如果能保持上座率排片估计会回到两位数但是在姜子牙和家乡的排片压制下估计也翻不出来大浪除非这两部质量过于拉跨看首日过后姜子牙和家乡的口碑情况我觉得姜子牙发挥正常水平国庆档冠军应该是稳了票房预测亿朝上
朱燊迪,个人觉得夺冠和姜子牙票房会更好一些首先看下电影的演员导演和类型一点就到家喜剧导演许宏宇主演刘昊然彭昱畅尹昉我和我的家乡个喜剧故事导演宁浩徐峥陈思诚闫非彭大魔邓超俞白眉黄渤葛优范伟邓超沈腾王宝强张占义徐峥闫妮马丽刘昊然刘敏涛卢靖姗王子文魏翔王砚辉章宇张译王源张一鸣王迅杨新鸣于和伟苗阜辣目洋子董子健张子贤陶虹吴京韩彦博佟丽娅吕行李晨孙俪赵铁人彭昱畅郝云杨紫岳云鹏赵海燕岳小军蔡蝶贾玲潘斌龙高睿菲儿王俊凯代乐乐黄才伦陈数梁超孙贵权雷佳音岳红陶亮刘炫锐张建亚张芝华韩昊霖李易峰许猛胡歌卫莱夺冠运动剧情导演陈可辛主演巩俐黄渤吴刚彭昱畅白浪陈展罗慧李冬徐马雪纯李紫微毛雯刘畅刘晨曦李阳一凌敏刘贞宏朱婷徐云丽张常宁姚迪林莉刘晓彤颜妮惠若琪丁霞袁心玥龚翔宇姜子牙动漫导演程腾李炜上面四部夺冠提档到月号了直接避免了最大的竞争是一个不错的决定可能可以拿下最高的票房吧再看其他三部姜子牙要和其他两部喜剧分开讲姜子牙是在哪吒后面饱受期待的一部电影宣发做得一直不错粉丝量基础很大有可能拿下四部中最好的票房而我和我的家乡五个小故事的电影不多见但是参与演员众多群众基础应该相当的不错不过类似电影并没有非常高的票房出现过很难猜一点就到家三个当红年轻男演员演的喜剧尤其是刘昊然强大的票房号召力票房应该很不错所以我最后我的结论是姜子牙和夺冠的票房应该可以争取第一的其他两部当然也很不错但就我个人而言可能不会首先去看第一部的话还是选择看姜子牙
倒计时,我觉得这将会是成龙的翻身之作刚开始热度不高但随着口碑发酵票房最终不会很低的而且会被打造成为一个成功的系列像警察故事一样成龙这几年确实拍了很多烂片可以明显看出他确实是老了打不动了所以想转型比如拍一些靠特技的片子靠表演的片子但这都不是他的优势所以片子质量低也是情理之中而这部急先锋就是安保公司靠打的这正是他的优势虽然他不能打了但打戏怎么拍没人比他更懂了用他的经验带动一群年轻演员拍动作片这是正确的路而且这批年轻演员里确实有几个有真功夫的比如综合格斗运动员杨建平先练武术后练泰拳的王彦龙加上唐季礼的执导我觉得相比花木兰和姜子牙之类的急先锋成为好片的几率更大些希望能通过这个系列多培养几个年轻的打星
frank jiang,不用怀疑争夺头位的只会是我和我的家乡和姜子牙
