author,content
雪名.Yuki,二次元不过三次元节也不是不能接受但是咱得一视同仁要是米忽悠能做到过年不开卡池不开活动不骗氪我就敬他是条汉子
白箱,说实话我现在真的怀疑米哈游买热搜了说真不发就不发好了反正发了也不见得评论会变得更好但槽点就是强调自己在做游戏自身的节日好嘛又制造了一个喷点可真是鬼才直接卖惨我们在修我都觉得好点毕竟主打二次元领域说话太公式化反而让人觉得在装了
饮痛,当然是国外大作建立自己的游戏文化啦毕竟米忽悠老日本公司了
森瑾晨,说实话这种全球范围内内容保持一致的游戏我一开始就很担心节日活动怎么安排其实搞游戏内节日感觉就是最优选了然后到现实中各个国家节日的时候发个邮件意思下就完事运营属实不行说白了就是太抠门了真想哄好全部玩家还要继续努力啊是吧下面与回答无关纯属个人碎碎念不想看可以跳过我昨天刚放假回来肝了一天冒险等级主要还是因为我一直在养老逛街捂脸估计玩得最快的同学剧情也不一定能过完现在开活动消耗玩家资源时间精力你在逗我照顾一下刚开服的手机用户和海外玩家好吧摊手既然选择了玩号技测领先其他玩家半个月把游戏新鲜内容都消耗差不多了长草是必然你等着如果圣诞节开活动可能直接被骂没了但是借着元旦的名义开活动规避一下难道还不行吗
风眠,米哈游可是日本企业可别硬黑我们萌二圣地
用户13667743,如果我是米厂的员工那我绝对先给不做三次元节日活动这一决定点个赞哪怕就是这个节日不做活动我也要点三测到开服这段时间原神组工作量绝对很大现在还要我花精力来搞什么节日活动题目里那句话是题主自己总结的公告里没写但以我这暴脾气我就真想就把这句话直接甩到公告里好接下来作为消费者谈谈咱做人不能双标对吧为什么大家对游戏社交系统的评价很低但对游戏家园系统的评价却不错游戏社交系统其实是在强制你登游戏那游戏节日难道不也是所以我能说我支持这种做法吗原因很简单所谓的游戏节日活动都是什么无聊的玩意儿拿崩三来举例有意义的只有两个半夏活冬活和春节半个云墨的那个春活还比前一个玄衣素裳的好一点云墨的春活好歹有独立新剧情玄衣素裳那个春活和做菜节目比唯一的优点就是女武神比王刚刘仪伟耐看不过玄衣素裳这件衣服还是挺好看的而且夏冬活之所以能搞好不就是因为它们开放性强嘛可以自己选主题嘛干嘛非得去蹭节日的热度反正又蹭不好其他的活动都是啥紧张刺激的签到活动和紧张刺激的打怪活动无论是中秋端午还是双十一程序员节不过就是换个图标然后发发资源那我们可以做个测试如果把那些紧张刺激的打怪活动都去掉直接给你发资源你是不是会更加高兴如果是这样那我可以说这个节日活动除了增加程序员的工作量之外没有任何意义况且三次元的节日难道不更应该拿出来陪伴家人和朋友吗我记得曾经看见过一个游戏制作人给过这么一种说法我们没必要让玩家每天登录游戏玩家应该花些时间陪家人但二次元活动是能够融入剧情的割裂感会少一点而且不用像三次元节日活动一样每月来一个导致玩法同质化严重方舟那是新厂商新游戏新玩法暂且不论玩家有热情但原神可以算个老游戏毕竟和崩三是一帮人做的要真搞什么节日活动估计也是换汤不换药其实去年春节档的电影安排我就觉得不错四大片都在淡化合家欢的节日正确张飞和刘启都死了爸都不是大团圆结局但电影总体拍出来很好看这就够了节日正确做过了之后就把我们的娱乐产品都变成了冷冰冰的日历如果海灯节和羽球节能做好那抵得上个无聊的端午中秋清明活动你没春节活动我都不在意之前看见一个问题你对原神这个游戏有什么建议以前没什么想法现在我知道了尽量减少强制玩家登录游戏的设计每日签到希望剔除增加一些基础物品的购买上限尤其是提瓦特煎蛋三次元节日活动除非真的有创新有意思不然也别搞了玩家和程序员都累大不了节日发个节日红包呗我一领就行轻松
shadow0xy,要是在圣诞节开活动的话那策划得被冲烂中国的中秋节不行国外的圣诞节行我们真是太厉害了这么说那张战狼华为手机和原神的图是不是不太合适应该是日本公司
淡水咸鱼,在哪看的我没看见给个截图我想吃瓜
被洗脑群众,原神于圣诞元旦节日发布的公告关于节日活动相关问题的说明关于大家反馈的节日活动相关问题项目组一直都在保持关注我们特意听取的前两个月中国玩家的反馈意见我们认识到虽然提瓦特大陆是架空世界但是玩家是无法脱离现实的为了照顾各位旅行者可以在假期的时候更愉快的享受提瓦特大陆的神奇冒险经过两个月时间加班加点终于能为各位大人呈现出来这个盛大的节日旅行者可以尽情的参与进来感受更真实更具人文风情的提瓦特所有内容纯属虚构如有雷同纯属巧合
Apple0,以后外国圣诞节复活节情人节万圣节开节日活动直接塔给你冲烂外国的节日彳亍我们国家的中秋节国庆节不行我们原神真是太厉害啦一个接一个的瓜真是让我刷新了对贵司的认知下限
Clyne,这句话毫无疑问相当正确一个不存在的节日强行出现在二次元中那么会对这个世界的独立性造成破坏也使它的构建变的困难能够创造出异世界的节日是相当不错的事情这样才能体现出身处于不同世界实感比如说星露谷每年夏天结束看夜光水母的节日我就相当喜欢
高华性亿万增勃启,你们中国人和我们技术宅有什么关系
子不语,这也太秀了有作业抄都不抄春节弄个春节风月饼节粽子节乱八七糟的国内外节日都在哪里现有的风格现有的故事只要拿来加工一下就是的好活动这可倒好你说是架空大陆好你弄你的架空节日那么问题来了节日日期怎么选跟真实节日重合肯定被喷怎么架空大陆节日时间都跟现实世界重合啊就这架空大陆架空世界的某害怕烟花爆竹的怪兽也月份出来架空世界也有某原也农历五月初五投江架空世界月号也有某稣诞生架空世界也有某郎某女在七月初七相隔命之座重逢不重合又是上班又是上学没时间打活动啊节日名称美术风格怎么选这要跟某节日比较像又是一波节奏针对自己的各个方面都这么有信心现在你说你是架空大陆好大火没话说可别到时候碰瓷哪个节日别怪别人骂可别到时候来个啊架空大陆有圣诞节万圣节有各种节日单单没有月饼节又或者只出人物武器不出活动妙啊只伸手要钱不给福利之前粥游定下节日我觉得就已经路走窄了原神这波就是放着修好的大路不走说都起开我自己修路走何必呢
匿名用户,能不能别买热搜了啊万浏览关注的回答的破问题上啥热搜啊有这钱你多花点钱做游戏不好么你就是多花点钱去买版权也是好的啊干嘛非在这花钱找骂
多头小孟,火星视角已经满足不了这些人了看来米哈游是想做提瓦特企业要培养异次元视角
徐无鬼,我的日本朋友夏姬八猜告诉我说米哈游的策划是一只蛙而拒过中国节是蛙蛙的基本操守
Yorigin,给我整乐了原神全组别过中秋国庆要和游戏一样什么时候游戏过节你们再放假怎么样
独蓝,今年接下来的洋节有万圣节感恩节圣诞节情人节和明年我国春节连在一起又大又多的蛋糕你米哈游要是能忍住不去恰那你米哈游的梦想的的确确切切实实真真实实的传达给所有人了是条好汉
发言小能手,如果真能说到做到还能理解如果以后圣诞节出活动那就不玩了
墨竹万代,老太君了
煜城,别尬黑米哈游是美企只过万圣节过别的节咳嗽总之别尬黑
匿名用户,开服就抠抠嗖嗖抽卡的掉率心里没数遇到双节一起了还不整点活动后面圣诞春节你要搞活动我就卸载
匿名用户,喷原神无所谓别把节奏带到二次元上来
桐生战狼丶,原神挺好玩的就是我目前是沉迷了已经从开服到现在我放弃了吃鸡等游戏别人找我玩游戏我就说不玩玩原神除了一个人玩的确实很无聊以外没啥话说我了为啥主线没有了另外巴啦啦天下第一
赤你da爷,开服以来暴露的运营最大问题就是每次遇到点屁事就得开一天会讨论第二天再出解决方法我建议决策层换人
电磁炉,先说我虽然是这个游戏的玩家但是是边骂边玩的玩家从内侧到现在米忽悠的魔幻操作都是一个原因搞不清自己的定位步子迈得太大扯着蛋了单机手游网游什么要蘸一下劈叉不满足还要舌头点地现在到节日这里了你工期赶刚起步不想发福利我多少能理解你又摆起单机游戏的架子了作为一个满地图找神瞳秉承着能不打架就不打架的原则的玩家确实不碍我啥事就是典型的膈应人
滚开啊,虚空打靶不可取
芜湖外卖,所谓双节不指望你能搞个什么中华风的限定但大多数玩家都希望最次你应该给大伙发点石头助助兴抠这一块米哈游肯定是给大伙安排明白了送是不会送的什么十一放假没人刚开服忙不过来都是借口发个石头又能有多忙虽然前几天刚发了十连那也是米氏从牙缝里扣出来的登顶送卡是崩三那边没有明说的默契了这边坏了规矩得被冲烂但是对于一个刚开服的游戏来说送这些东西也还是抠死了为了拿你点抽还要忍受漫长的升级去吃的屎出率确实是刷新我对游戏的认识了以我常玩的举例一般来说抽卡概率是作为一个手游还是个氪金抽卡手游很难想象你不去蹭什么万圣圣诞情人节这些热度到时候下不来台的是你米氏大伙或嘲讽或调侃刷着国产之光怕不是你真的当真了这波双节风波总结下来玩家想表达的就是一句话米哈游抠
杂·志,除了蠢还是蠢
利威尔的喵,这波啊这波是创造一个火星游戏方便自己变成新的火星企业
I's,咋玩个游戏那么难受呢又想删了
lanyu,中秋不是问题主要是国庆在现在这种国际舆论形式下而且原神正好处在开服讨论最热烈的时候随便被别人带带节奏还要不要赚钱了全球宣发投了这么多不管怎么样还是不能白投吧
星之所在,吃瓜吃的我人都傻了的运营和公关还能再垃圾一点吗哪有雷往哪走你们是地雷引爆器吗
匿名用户,
一曲逍遥叹,既然现实节日不该加到游戏里行这边建议关闭充值渠道毕竟是幻想世界不需要现实的货币吧
不羁,特地去公告那看了看没看到这句话二次元游戏和三次元节日有没有关系我不知道反正和三次元逻辑没啥关系二次元玩家认为只要给游戏充了钱自己就是游戏公司的爹当爹的怎么能给儿子送钱所以玩家不仅是爹游戏公司还必须出活动给福利不出活动那你游戏公司就是不孝子我二次元玩家没你这个儿子我不仅要骂你游戏公司骂你公司老大还要骂你老大全家封号呵呵这就想阻止我们二次元玩家为革命流血牺牲无所畏惧杀一个义士就想堵天下人之口蒙古上单永远的神
买黄金,就是说了一堆屁话发了点奖励然后就没了嘛正常游戏活动日常报价现在是十一国庆级自抽号又掉到块钱了交易猫底价块三块钱三十连抽最后日常吹安柏永远滴神
一只老酋长,钓鱼
完美夏达,第一个连就出了温蒂虽然到现在我都没怎么做任务就纯粹在逛该出不出活动也就那么回事每天看看风景就睡觉也不错原神挺好的
匿名用户,就算是日本公司为了赚中国消费者的钱也要喜迎国庆的也不管我们国庆是庆祝啥了怎么好端端的一个中国公司非要标新立异说我们是架空世界不过国庆节就要过原创节日呢大概觉得赚钱这方面国庆节不行中秋节不行我们的原创节日行我们原神世界真的太厉害了
小白,这个游戏上了多少次热榜了听说这款游戏没有给渠道商为米宝谁的送的流水抽成哈所以应用商店里没有但是知乎站真是没少花了钱天天换着花样上热榜微博垃圾桶不玩不知道新思路我看行
白琉影,过年你敢出骗氪活动把你鲨了
原来这里是ID,为什么没中秋节国庆节活动很简单因为原神不只是中国人的游戏还有日本欧美大洋洲那些人是不过国庆和中秋的至于到时候圣诞节出不出活动再看吧不如大伙来押注猜一波月有没有圣诞活动
匿名用户,全球游戏的节日操作应该是这样的把现实的节日改头换面做成游戏里的节日
等风,萌新吃瓜原神这波直接把自己往关服推神奇的脑回路你说你才刚开的全平台公测又遇上国庆中秋双节同天这都不会做公测国庆中秋举国同欢大节日氵懂
匿名用户,我玩和平精英都可以帧流畅运行玩这个游戏手机不一会就跟快炸了一样我不配这个游戏我玩不起已经卸载了
长情告白,之前方舟也出过类似的问题想必方舟的玩家都记得那四张活动预告虽然这不一定是最好的办法但硬刚玩家强行不过现实节日绝对是最坏的选择
匿名用户,自绝后路啊这圣诞节情人节之类的洋节促销今年铁定捞不到了敢捞钱就是一波节奏到时候民族主义情绪一上头事情可没有这么简单了
heng,璃月的剧情在这个时间段有点尴尬容易出大节奏
匿名用户,也玩过几款手游只要逢年过节的必搞活动大促销什么买一送三半价氪金对于平民玩家虽然不会有太多的惊喜但是各种物品奖励十分丰厚有时甚至还会给你一个免费的超级大礼包比如平时要氪的神将神兵前提是你要连玩七天做各种任务所以平民玩家喜欢过节氪金大佬因为平民战力提升会更加努力氪金皆大欢喜另外个人喜欢过节的原因之一就是一般手游过节都会临时更新人物造型地图等等都会适应相对节日的气氛这个工作量还是蛮大的翻车是经常的事儿小翻车是卡顿大翻车是该抽的东西抽不出来一般运营商都会做出补偿小到不值钱的额外钻石礼包大到干脆一咬牙的东西白送也别坚持七天了只要你上我就送所以我更喜欢过节盼着它翻车原神这个是根本没做好规划心疼小钱钱不想这么快就搞优惠或者本来是过节活动只不过内测翻车来不及补救干脆就不搞了钱是好东西啊毕竟刚开服么不收一波韭菜怎么甘心
匿名用户,你们滴悄悄的过节福利滴不要
冰镇,要是到时候过圣诞就好笑了
匿名用户,纯米孝子这波米哈游确实不地道不过如果以后真的不庆祝任何节日的话那也就这样了
gepan,那就别开春节活动
匿名用户,就硬钓
