id,content,nick,score,startTime
1124693973,好评如潮（ ’ - ’ * ),lucia85818,10,1614261000000
1124693882,值得带孩子去看看的一部影片,BIB492082628,10,1614260760000
1124696843,孩子很喜欢看,青青子衿0318,10,1614260640000
1124693788,还可以，马马虎虎,GZv795242446,7,1614260520000
1124693783,情节不错，立体感官不错，大制作！,宗白元雝,10,1614260520000
1124695574,好看，适合小朋友看，6岁以上的3.4岁的别来了，一闹太吵,AUq804599224,9,1614260400000
1124693670,好看，儿子喜欢,边角幸福,9,1614260220000
1124654797,"一般好看。
",一生热爱！,10,1614260040000
1124694502,不错，孩子很喜欢,lnf190611633,9,1614260040000
1124695336,太神奇，以为是坏人，其实，科学家！,SsV419838963,10,1614259800000
1124693473,完美 不错 可以,淮南i°,9,1614259800000
1124696272,小朋友喜欢！,caq893513242,7,1614259560000
1124691823,一般般。不太喜欢,eqG650053959,5,1614259560000
1124694277,不错  喜欢,YaD762449685,10,1614259500000
1124693285,挺好看的，陪女儿看的,luxing5200,10,1614259260000
1124695070,还是很经典的,悠悠672360451,9,1614259080000
1124694118,还行吧，孩子们喜欢看,eks113677874,6,1614258960000
1124694058,还行，挺好看的,御龙葉,7,1614258900000
1124691452,孩子特别喜欢看,Pingguo6262,10,1614258660000
1124654693,不错啊，值得看看,errin2011,10,1614258600000
1124690920,孩子观看的电影，笑点满满,TCH52333366,10,1614258600000
1124691334,仔仔说很好看,smU417347973,10,1614258360000
1124690783,孩子很喜欢。哈,simonsun82,9,1614258120000
1124690765,不适合大小孩,山鬼 .,7,1614258060000
1124685884,"
感觉一般，",安分守己ZZ,7,1614258060000
1124689687,大人孩子看的都很开心，影片时间较长，太小的孩子有很多坐不住，还是建议大一点的孩子观看。,slj亲亲宝贝,10,1614257940000
1124685798,每年都是陪着小孩去看的，孩子喜欢,YcE420513113,9,1614257760000
1124691028,崽子喜欢 挺励志的,罗小罗,10,1614257700000
1124642993,还是很不错的呢,硕爸鼻,10,1614257400000
1124685640,比王宝强好看,该吃吃！该喝喝,7,1614257220000
1124685516,还不错，孩子看的开心。,飞旋0058,8,1614256920000
1124690253,还可以吧！没有去年的好看,wIp182248668,7,1614256740000
1124690232,剧情一般，画面比较好。,爱小猫的脸蛋,6,1614256680000
1124685433,电影很不错，但我发誓，我永远不来电影院再看动画片了，好多小朋友，非常吵，位置还被家长占了，电影挺好的，就是环境很差，买了个寂寞,玉玉没失眠,10,1614256620000
1124685410,怎么说呢我还是觉得可以的，每一部熊出没系列都好看,本,10,1614256560000
1124689268,非常棒，《熊出没》系列拍的一直都很不错。本片同时还深刻地引起人们对于快乐的思考，可以说是一部优秀的动画片，期待以后这个系列会衍生出更多好的作品。,拾光慢旅,10,1614256500000
1124689252,儿子很喜欢 ,陆娟2,9,1614256500000
1124642922,我儿子说给十分,大春倍儿有面儿,10,1614256440000
1124659401,很好看的，也很有意思的,格局🍃,10,1614256200000
1124685266,陪客我们是，小孩开心就好,Lxl19851004,8,1614256140000
1124685051,不错，孩子很喜欢,slw503909135,9,1614255480000
1124682868,还不错，值得看！后面有点感人,睿茜,10,1614255360000
1124682813,挺好看的，小朋友看得好开心😊,MBt571367417,9,1614255180000
1124686125,不适合儿童的儿童电影剧情烂,c阳仔,1,1614255120000
1124682799,儿子很喜欢整说好看,珍姐,10,1614255120000
1124683632,好看，适合带孩子看,cqC376219284,9,1614255060000
1124682795,宝贝们一直看到尾了,Irh482984837,10,1614255060000
1124655319,还可以，感觉题材没有过去所有的吸引人些，但整体还是有可以让孩子能够理解的教育内容。小孩儿感冒药那个广告也太明显了，希望以后还是想想办法别这么愣的植入广告~总体9岁的儿子看完还是觉得可以，期待下一步更好吧！,福liuliu福,8,1614254940000
1124682730,不错，孩子喜欢,GoG754604289,9,1614254880000
1124680977,不错儿子很喜欢,pVW365721456,9,1614254700000
1124678745,挺好玩！电影不错！,李、小林,9,1614254460000
1124683377,"好看好看不错.
",小芊崽,10,1614254460000
1124642771,剧情对于大人来说还可以吧。但估计孩子看不懂。,Failure is a process of success.,10,1614254400000
1124680844,还可以，小孩喜欢看,zjJ367573952,9,1614254400000
1124679685,太好看了，熊出没的电影一年比一年有新意。,WgO301366167,10,1614254340000
1124678670,不错，挺好看的。,anglangzi,9,1614254220000
1124680789,孩子挺喜欢看的，还不错,娇か爺,10,1614254220000
1124682518,超级棒，好看,tf10121116,10,1614254160000
1122807998,难看死了🤮,rqg507851083,1,1614253980000
1124679504,我觉得剧情不太行(●°u°●)​ 」太单调了，吐槽的点也有，逻辑上也有冲突，结尾强行煽情，不过作为一个动画电影，也还说的过去，总体一般，感觉没有之前几部的剧情连贯，感觉好。,winner,7,1614253740000
1124678540,不错，很好看，很感动,糯米团子宝儿,9,1614253680000
1124678516,孩子喜欢就足够了,xuyu2888,7,1614253620000
1124642704,孩子很喜欢。,清爽柠檬1213,10,1614253560000
1124682310,我觉得很不错剧情，适合亲子看，挺感人的,盧㏄,10,1614253500000
1124677975,作为一名00后的大孩子观众，我觉得这部片子里面蕴含的东西挺不错，但是某些东西放在里面可能小孩子不懂，单从动画的角度来说是比较不错的，所以我觉得挺适合小孩子看的，欢笑很多，内容协调。我觉得非常有喜羊羊的影子了。,任性卡比兽,8,1614253380000
1124642684,说实话不咋滴！,蜕变0329,9,1614253260000
1124682236,很好看，下次继续,EEx814980521,10,1614253260000
1124682230,带孩子看，她很喜欢,jiangyu21314,10,1614253200000
1124678326,影片色彩斑斓，3D立体效果佳！,dqP448849598,9,1614252960000
1124677826,还可以吧老套了,半拉猪耳朵,10,1614252960000
1124679249,杨博语说很好看，刘思怡也说好看,yTI306112029,10,1614252900000
1124679202,很好看 很感人,glf6756,10,1614252780000
1124680224,没有之前的好看、没重点，陪孩子看了一半、就睡着了……,佳家906,8,1614252660000
1124659131,还可以吧，就是故事情节有点儿简单,LIK352634016,8,1614252660000
1124679129,感觉很不错o,Li·,10,1614252540000
1124678107,很不错 孩子很喜欢,一个人的旅行349,10,1614252420000
1124677469,非常棒，故事内容天真幽默，,那一年,8,1614252060000
1124675806,还可以🤦‍♀️,粒粒皆辛苦3697,7,1614252000000
1124675725,✧⁺⸜(●˙▾˙●)⸝⁺✧很好看,晶晶·.,10,1614251820000
1124673923,好看的😊😊😊😊,刘心月月,10,1614251760000
1124673925,不错😊，精彩！,PUW947608047,10,1614251760000
1124675650,孩子看着好开心,gwj584930800,10,1614251700000
1124676825,孩子喜欢，只要孩子喜欢那就是好,MGa956356197,10,1614251700000
1124677310,哈哈好吧擦啊,mHg305654758,10,1614251640000
1124654235,太好看了！！,Mrswei1842718357,10,1614251640000
1124655022,好看😊期待明年的熊二,BMu623680250,10,1614251400000
1124677213,交了智商税，明明看了评论，风评一般，我们还就偏偏不信邪，结果，啪啪打脸，开头要不是奶茶和糖葫芦支撑，我们大概率会从头睡到尾，熊出没的几部大电影，这部是最垃圾的，没看时的期待变成了看过后的失望，最后一次看了，没有下一次，没看过的千万不要看，这半星都不想给！！！！！,杺&颖,0,1614251340000
1124677208,挺好看的/ ,唯爱璇儿的girl,10,1614251340000
1124677057,儿子很喜欢，不错,会会8343,9,1614250980000
1124672942,每个人心里都有一份童真和期盼,婷在海岸线,9,1614250740000
1124672908,带孩子看挺好的，剧情就是个那，孩子高兴就成,绵绵泪雨,8,1614250680000
1124673554,非常好看，，,JOMYLONG,10,1614250680000
1124654154,影片还可以不错！,NOc908064044,9,1614250560000
1124674438,还可以，小孩喜欢,晴天3285,8,1614250500000
1124676396,不咋地 乱东东的看不太懂,牛牛acs,3,1614250500000
1124674418,hao kan,VGj644069473,9,1614250440000
1124676259,不错的电影🎬,喻791110,7,1614250140000
1124672619,还可以，小孩子喜欢,AZQ911764208,9,1614249960000
1124672615,很棒！有亲情，有友情，值得带孩子一起去观看,不考550不改网名.,10,1614249960000
1124669942,陪小孩看的，还可以,妮霓与喜来乐,8,1614249660000
1124676008,孩子喜欢看，很生动，很有教育意义,想减肥的胖小胖,10,1614249540000
1124673165,孩子特别喜欢,lhy123226,10,1614249420000
1124673124,这部电影非常好看,DHt874043138,10,1614249300000
1124674010,陪小孩看的。,oDG205992316,7,1614249240000
1124642373,不错哦，没失望,tHp828842996,10,1614249120000
1124654020,电影看这还可以，就是提供的3D眼镜实在是有点无语，好像毛玻璃一样，后来换了另外一副才好一点，实在是影响观影,xjl850213,6,1614249000000
1124670776,可以！不错的哦！,qqX302327315,10,1614249000000
1124670679,还不错，没有失望，希望下部更精彩,木&子,8,1614248760000
1124633629,孩子喜欢💕,爱到最美是陪伴,10,1614248700000
1124633618,带孩子看，凑合看,qkj718448421,7,1614248580000
1124672033,宝宝说很好看,nanakuu,9,1614248520000
1124667996,我女儿很喜欢看，还想看第二次,妖怪0518,10,1614248460000
1124670489,还不错，挺有感触的,wo不挑食,10,1614248220000
1124669508,期待下一部哟！,oRw992293490,9,1614248220000
1124623940,还行吧，就是后期的剧情，小孩觉得有点怕,大发跳,7,1614248220000
1124667826,还可以，小孩子看还行,三水,8,1614248040000
1124667793,好看，小孩喜欢,糖果13溪溪,10,1614247980000
1124668514,好看，适合孩子们看，大人也看的开心,ATg220964792,9,1614247920000
1124670288,挺好看的。，,林卿果,10,1614247800000
1124667723,孩子喜欢看，个人感觉没意思,雪儿820325,9,1614247800000
1124666503,"故事情节可以

",QMk789662268,8,1614247620000
1124666510,可以，有教育意义，孩子也能记住,pzd730479651,9,1614247620000
1124666468,热情推荐，真的非常喜欢，特效不错，剧情很有意思，最后竟然有大反转，厉害了，光头强，喜欢里面的那个科学家，不光帮女儿实现了飞翔的梦想，也实现了无数人对动物生活的憧憬和幻想，这部电影也警示很多人不要拿着对社会有利的科学技术做坏事，要像乐天学习，做一个造福社会的人！特别表扬光头强，面对金钱的诱惑，做出了正确的选择。最后，电影也警示人们，对人工智能的开发，要适可而止，若放任此事不管，最终危害的只有人类自己！,星光坠落,10,1614247500000
1124633527,一般。期望值可能太高了,感恩遇见伱7,7,1614247440000
1124633507,很感人，效果很震撼,第二梦,10,1614247200000
1124668243,还行吧，感觉不怎么好看,GLz153140961,5,1614247200000
1124669087,带孩子看的，孩子很喜欢,郭先森家的女医生,10,1614247200000
1124669056,电影比较好看。,shunzi2175,10,1614247080000
1124662934,孩子喜欢……,CTM19850817,10,1614246780000
1124667249,儿子很喜欢看,冬沁子,9,1614246660000
1124667204,好👌，嗯。你,A蛋蛋5201314,10,1614246600000
1124666101,挺好看的。。,多幽c,10,1614246480000
1124632633,还可以，小朋友喜欢,黄佳佳12,9,1614246300000
1124642124,特别好特别好,GZJ695479484,10,1614246180000
1124662709,孩子说很喜欢，每年都会看的。,卉子066,9,1614246180000
1124661823,带小朋友观看的，还是可以的,漠北灬,9,1614246060000
1124663815,可以，小孩很喜欢,朝翔妈,10,1614245700000
1124661680,不错啊！值得,PNu205678550,10,1614245700000
1124665318,不错，我一个大人看哭了,tjfaofua,10,1614245640000
1124661631,很不错，宝贝很喜欢看。,_qqkcx1363227929,10,1614245580000
1124662444,孩子很喜欢看,玮晨113,10,1614245520000
1124660644,很好看，很刺激！超级棒！,ewD643804077,10,1614245340000
1124661467,小朋友很喜欢看,trR505264137,9,1614245220000
1124657775,值得带孩子看,青春那么美丶,10,1614244500000
1124663144,4岁宝宝看的紧张一身汗，看一半有点吓到不想看了。全是些怪兽👾凶神恶煞的，确实有点吓人。又怕又要看就是最好的评价了吧,🍭🍭H🍭 🍭,8,1614244260000
1124661094,小孩子喜欢看。,xigua0891,7,1614244200000
1124657579,画面比较有特色，情节满吸引眼球，也有搞笑的点！,🌟风信子,0,1614244020000
1124661021,应该还不错，儿子看完跟我说得滔滔不绝,qCg834694869,10,1614243900000
1124657454,适合小朋友来看的一部电影，剧情紧凑，笑点不少，蛮科幻的一部片子,风影,8,1614243720000
1124657403,还可以，小朋友喜欢看！,deng0077,9,1614243660000
1124660061,好看哟，宝贝很喜欢,瑶莎宝贝儿,8,1614243600000
1124656825,带儿子看的，感觉不如前两部有意思，希望国产动漫再接再厉，多拍出像哪吒那样老少皆宜的好动漫,崔树生152,7,1614243540000
1124652851,感觉不如前几部拍的好,Unp272289368,9,1614243480000
1124657311,孩子们喜欢看,Jzh324386254,9,1614243480000
1124660012,很好很精彩。,去工地探亲,10,1614243420000
1124653753,挺不错的，很棒,cSD147321885,10,1614243420000
1124656735,孩子喜欢看，还行。,hez252416158,8,1614243300000
1124652795,3D互动不够,丁瑜,6,1614243300000
1124653701,画面感太棒啦,蓝天白云19817,10,1614243300000
1124628418,还可以吧，陪小孩看的,GPb944302589,7,1614243240000
1124657122,很棒 很好看,Vce993110373,9,1614242940000
1124652631,太感人了，高分,uQL521103083,10,1614242820000
1124632296,还行吧，孩子爱看,妲己虽美总为妖,9,1614242820000
1124628378,孩子们看的很开心,ynaluganfei6978j,9,1614242820000
1124652550,小孩说这部没有之前的几部好看。,jojoyang731,7,1614242640000
1124651831,太搞笑 很有趣的电影 ,jAm105008759,10,1614242280000
1124651772,挺好的，小孩喜欢,轩仔1214,9,1614242100000
1124656074,为什么我选的电影孙子都爱看！牛皮吹的,开哥,8,1614241860000
1124649998,好看，小孩子喜欢,IJn841746518,9,1614241740000
1124653139,特别好看！特别有意义！值得去看！,prr923622033,10,1614241740000
1124649933,小孩挺喜欢的.,落叶611,9,1614241500000
1124649930,还可以吧，一般,陌小离0,9,1614241500000
1124633044,很好看！！！儿子很喜欢看,可欣灬可欣灬,10,1614241380000
1124649859,还不错，很好看的电影，孩子们很开心,黑底白花小母猪,9,1614241320000
1124647996,小盆友喜欢耶！,rKU843681728,10,1614241200000
1124652030,有些情节小朋友看不懂,年华,8,1614241080000
1124649734,看的出来熊出没的受众群体不在满足小孩子了，每人都有一颗童心，就像影片说的那样快乐其实很简单。羡慕孩子们。,君威594,6,1614241020000
1124649717,宝贝很喜欢看,一只丑橘。,10,1614241020000
1124649535,很暖心！期待2022年的新作！,TzH439448905,9,1614240540000
1124646802,可以～好看～,XrE282740379,9,1614240300000
1124646799,挺不错的，非常好看。,陌上花开,10,1614240300000
1124613640,挺好看的，孩子看的很开心,Txa785785621,10,1614240120000
1124645918,好看极了！。,cWB107458776,9,1614240120000
1124646719,还行吧，带孩子看的，大人就算了^_^,洪梅671,6,1614240060000
1124648905,孩子喜欢看。,卢小静爱吃肉,9,1614240000000
1124632041,好看 非常好看,阿娇娇娇_,10,1614239880000
1124648842,总体来说还可以吧，小孩子喜欢。,无忘消愁,9,1614239820000
1124646559,很好看，带孩子看的，很满意,奋斗中的小青年呢,10,1614239520000
1124646551,孩子很喜欢看，3D效果很好，老顾客了，,黄阿童木,10,1614239520000
1124648720,去年的电影，今年拿出来当新的，太坑人,*⸜米粒儿⸝*,0,1614239460000
1124648675,很好看 可以看一下,zhx0303,10,1614239340000
1124645670,挺好看的！！,Rdc871414947,10,1614239340000
1124648574,带孩子烤的，等了一年，孩子说好看就行呗,gm日月,8,1614239100000
1124645580,挺好看的   我感觉,阿默99903,9,1614239040000
1124613553,🎉挺开心的,喜欢你的姑娘,9,1614238680000
1120509314,还可以啊。小孩喜欢,AMC164312192,10,1614238620000
1124646295,"还行吧，孩子比较喜欢看
",XHn918359929,8,1614238560000
1124644801,好看👍🏻，值得推荐，画面感新颖，剧情丰富，代入感强。,蓝色天空之玉冰,10,1614238500000
1124603850,每年都看，ti,习惯了、就好1,10,1614238500000
1124644797,"小朋友很喜欢看
",蓉媚媚,10,1614238500000
1124645425,这里面光头强参加的游戏情节像前几年的电影饥饿游戏，获胜方法参考的哈利破特抓金球,amiaor,5,1614238440000
1124645416,这个是不是以前上映过,七豆他爹,8,1614238440000
1124646175,孩子喜欢看，给好评,孙飞飞8,9,1614238260000
1124647074,孩子們喜歡看,WlR748952812,7,1614238200000
1124648132,娃看的开心我就开心,彼岸伽罗,10,1614237960000
1124646031,剧情真的不错孩子很喜欢看,🌈时光清浅,10,1614237720000
1124644440,孩子说很好看。,Yaa872974922,9,1614237480000
1124567027,好看，儿子特别喜欢,bacakingsy,10,1614237420000
1124640925,好看！非常满意！,小福星398,10,1614237360000
1124640856,还不错可以推荐,YOu120905805,10,1614237180000
1124567016,做熊呐，最重要的是开心。,星河十里入梦寻你,10,1614237060000
1124641754,还不错，适合小朋友,谷业霜,10,1614237000000
1124643598,环境很好行，停车方便，影片孩子很喜欢，价格也比其它地方的便宜。,_qq86s1385126112,10,1614236400000
1124638796,太好看了吧，我爹爹特别喜欢,后羿爷爷,10,1614236340000
1124641553,挺好，小妹妹很喜欢,MIS韩瑜柠,9,1614236280000
1124640568,电影还不错，情节也可以，动画效果挺好看的，3D逼真，强烈推荐哟！,周文龙,10,1614236100000
1124643388,真心觉得不好看啊,HxX984901253,5,1614235800000
1124639812,感觉还行，有感动有惊喜,HKy804308512,8,1614235680000
1124640455,还可以 剧情很好,xGl538195323,10,1614235680000
1124640360,熊出没的名气在那呢，全院都是大人带小孩在看。,snow513030,8,1614235380000
1124638523,非常期待的电影,水科,10,1614235380000
1124639612,孩子喜欢看的很开心,Nbc297620734,10,1614235140000
1124643131,可以看电影，,GHY100225,9,1614235020000
1124643091,"太烂了毫无笑点
",张帅,1,1614234900000
1124641125,受孩子之托，10分。😜,Rain0325,10,1614234720000
1124639479,好看好看！熊二的耳朵太可爱了！,夏代有工的玉儿,10,1614234660000
1124640153,蛮好看的很开心,简单男人8,10,1614234600000
1124639437,我记得去年好像看过，今年怎么又放映一遍了？。。。,晴。,5,1614234540000
1124638291,大家支持一下,Vfv751140450,10,1614234420000
1124608623,陪孩子，每年必看！,_qqh4z1345192665,10,1614234240000
1124637798,不错，挺好看的,pwo533742848,10,1614234060000
1124635904,还不错，带小朋友看的,熊芊芊,8,1614233760000
1124599740,小朋友喜欢看,凡凡不平凡,5,1614233760000
1124634919,好看  大人小孩都喜欢😊 ,VMa954430510,10,1614233640000
1124637626,很好看的一部电影,mlmxsj,10,1614233520000
1124634877,好看，比预期好,默默豪豪,8,1614233460000
1124637602,小朋友喜欢，遗憾的是3D要戴眼镜看，其实小朋友更适合看2D的。因为小朋友戴一会眼镜都不想戴了，电影根本都看起是模糊的,罗倫寶,8,1614233400000
1124596789,好看，陪孩子,唯一.33,9,1614233400000
1124635665,很好看，小孩很喜欢,_qqf8w1408933303,9,1614232860000
1124636868,超级好看，最后其实情节蛮感人的,代号007哟,10,1614232740000
1124596747,很好看，孩子很喜欢！！！！,zhoujiwen1021,10,1614232740000
1124608540,一般吧的拉！,LPK726159401,7,1614232680000
1124636820,感觉是给大人看看的动画片，有点抄袭动物兄弟动画片,mayu8412,5,1614232620000
1124630700,特别好看😁,CaM810715374,9,1614232320000
1124634381,不错  小朋友可以观看,yxt100200,10,1614231420000
1124636511,小孩子很喜欢，开心！,iWO855610158,9,1614231420000
1124636461,比较好看，娃娃喜欢,Rwo875587610,8,1614231300000
1124635199,好看，孩子很喜欢,LSDxiatian521,10,1614231120000
1124634277,不错 很适合带小朋友去看,三月,10,1614231060000
1124608442,动画片儿不错 孩子特别喜欢看 ,爱恨一笔勾销9,9,1614230820000
1124613068,还可以，不错,玻璃娃娃77123,7,1614230700000
1124608418,不错，闺女很喜欢,大果粒橙0414,10,1614230460000
1124631741,还可以，很不错，,姗姗来迟也很美,9,1614230400000
1124608407,服务态度好。,Jys102208,10,1614230280000
1124596615,不怎么好看 一般般,季末23,6,1614230280000
1124603368,挺好看的就。,NmM137413940,7,1614230280000
1124627982,特别垃圾，国内的动画简直烂为了陪孩子没办法,pki398533906,1,1614230220000
1124636141,错过去了哈哈😄,我是马踏飞燕,7,1614230160000
1124625991,还不错吧，儿子看的很起劲！有教育意义，还有浓浓的亲情！,happy兔兔蛇,8,1614230100000
1124625986,挺好看的，不错,CFc618445000,9,1614230100000
1124627923,小朋友每年春节必看电影,FCm912648907,10,1614230040000
1124613034,太难看了！一年不如一年！,小兔兔蹦蹦跳,5,1614230040000
1124631574,很喜欢看熊出没的电影 总能触碰到泪点,婧婧最静吖,10,1614229860000
1124631521,虽是动画片，却把人的贪婪和善良表现的淋漓尽致，表面的快乐是暂时的，心里的快乐才是长久的。,溪水,10,1614229680000
1124629982,挺好看的电影,彩色主调11,9,1614229620000
1124627759,很适合小朋友看,蓝林之月,9,1614229500000
1124603310,小孩子看的很认真，对于大人来说故事情节不吸引人。,GXr11115598,8,1614229440000
1124599468,以前就看过了，还以为是新片,ptZ292316447,7,1614229260000
1124625734,好看，适合大人和孩子一起看！,楠儿当自强,10,1614229140000
1124624912,挺好的，孩子们喜欢,为爱停留xiang,9,1614229140000
1124625707,好看   带小侄女看到   她非常喜欢,Kikiol,9,1614229080000
1124631285,不错，电影还有意思。,天灯下的流萤,10,1614229020000
1124629772,娃喜欢还不错,密密麻麻迷迷茫～,7,1614229020000
1124629746,一般，动画效果不错,zt1518,7,1614228900000
1124624858,孩子喜欢，还可以,XnE756370493,8,1614228900000
1124584968,孩子看的很起劲,M晗T,10,1614228780000
1124631082,非常好看，很喜欢,dkP215751336,10,1614228540000
1124631032,好看  过年宝宝就要看的 一直等到开学了才去看  😂不过 很不错  宝宝看了可开心了,xCQ951806553,10,1614228360000
1124625466,还可以吧，没之前的那么好看,liyazhi137,8,1614228060000
1124629413,孩子特别喜欢看的一部电影,iJA541051090,10,1614228000000
1124626849,好看，推荐大家去看,Nana_0221,10,1614227940000
1124625425,孩子非常喜欢看,uqJ903032398,10,1614227940000
1124629306,还好吧  没有特别出彩,IMQUSUO,9,1614227760000
1124626633,小朋友特别喜欢,A咖哇哇哇,9,1614227400000
1124626526,不错的呢，以后再看，非常好！,蓝色的天空1986,10,1614227100000
1124624393,不错，挺好的。,ww536289917,10,1614227040000
1124624392,"好看
得到的点点滴滴",ucA653319975,10,1614227040000
1124625176,一般情况，没大意思,_qq7ns1336472271,7,1614227040000
1124622978,孩子们看的感觉还不错,三星指纹锁总代,8,1614226980000
1124625164,非常好！孩子很喜欢,陌亦殇11,10,1614226980000
1124622929,挺好看的，非常喜欢,佳佳点外卖啊,10,1614226920000
1124627059,3D效果很好，小朋友全程很投入，好看,AIM艾美美妆,10,1614226860000
1124627054,"孩子很喜欢
",Mqg949113386,10,1614226860000
1124584838,也就那样吧，不是特别喜欢,Qdn153972746,7,1614226860000
1124603122,挺好的，有教育意义,yMC960628086,9,1614226500000
1124626290,陪弟弟去看的，河南话让我听的太上头了，必须好评啊！,窗台的軟熊,10,1614226500000
1124622752,挺不错的，大人都想看,热望RW,9,1614226500000
1124599280,太好看了。。,smeng0536,10,1614226500000
1124471823,不错，孩子很喜欢,漫漫fcx,10,1614226140000
1124626126,"好看好看
一包",Bki232031037,9,1614226080000
1124622452,现实为中心，不要想梦想,QPV267480093,8,1614225600000
1124620680,挺好看，女儿开心死了,软心M.,10,1614225540000
1124617936,小朋友很喜欢，期待2022年的熊出没,miffy大琳,10,1614225480000
1124621837,一直没失望！孩子看的开心！,ksgy324,10,1614225420000
1124608012,"孩子喜欢。
",HnT614647182,10,1614225240000
1124621682,"不错不错！孩子大人都喜欢看！内容也行，看的人好多，除了前几排，后面快满了！之前带孩子看电影，不到10个人，全是空座
",KWY808970945,9,1614225000000
1124621719,带孩子看还可以,OGT798146532,8,1614225000000
1124619575,好看，小朋友很喜欢,Xiaomin201015,10,1614225000000
1124599151,儿子全程没眨眼,mDm503037359,9,1614224820000
1124619483,挺好的，下回还去,Mrq732471178,10,1614224640000
1124620445,特别好看，孩子特别喜欢看,gqY40093494,9,1614224640000
1124621581,陪着孩子看，孩子的感觉是很好看，但是后面很恐怖,婧婧201603,9,1614224640000
1124584672,非常好看剧情好,zkG842769279,10,1614224580000
1124581944,愿你忘掉旧的不安，拥有新的快乐,rhZ755958384,7,1614224520000
1124617625,可能孩子们会觉得好看吧！哈哈哈,孤狼bearclan,5,1614224460000
1124618947,陪孩子看的，乐天和乐乐的故事还挺感人的~,rainie0927,9,1614224220000
1124618940,没有之前几部好看了，退步了,可乐的老爹,5,1614224220000
1124584653,挺好的啊，孩子们很喜欢,yFb434251021,9,1614224160000
1124621405,个人觉得不是太好看！孩子兴趣也不大,AoD615697340,7,1614224160000
1124617485,Ok，快睡着了！,mmi348520524,10,1614223980000
1124621316,"很不错
fei",suezie,10,1614223920000
1124619293,一般，内容不推荐,Aya_692,7,1614223860000
1124581889,电影拍的还不错，孩子很喜欢,小沫沫0614,10,1614223740000
1124599072,很好看哦太好了吧,林哈屁,9,1614223620000
1124618704,带着孩子去看的，本身就是儿童电影，电影的想法和创意不错，如果认真能变成动物状态那估计世界会大乱吧。人类的基因还是希望好好发展下去，但不希望过分用在娱乐上面。电影整体节奏不错，也是小孩子喜欢的故事情节了,祝聪 adeshjeet kaur,8,1614223560000
1124620151,孩子爱看，大人睡觉！,oJg756409029,7,1614223560000
1124617346,完全没有3D效果,xll344696,1,1614223500000
1124620126,挺好的，孩子喜欢,cl870204,9,1614223440000
1124617331,特别好看！！,wWs241003399,10,1614223440000
1124620083,好看，小朋友喜欢,lYP315651343,10,1614223320000
1124619128,挺好看的，感受不错,JY小龙女,9,1614223260000
1124620065,不错孩子喜欢,老海1983,10,1614223200000
1124617257,还不错还可以,香蕉跟扒拉,10,1614223080000
1124471748,小孩子很喜欢的系列电影,ZF水瓶猪,9,1614222840000
1124471745,我家宝看着说害怕。个人感觉不如以前的好看。,现之爱,7,1614222600000
1124617095,孩子挺喜欢看！,花开花落,10,1614222480000
1124574871,姑娘非常喜欢，我也觉着不错,ZJu476966917,10,1614222420000
1124616829,很好看得动画片，会一直陪孩子看下去。。。。。,smk596584621,10,1614222420000
1124617076,好看！建议大家带小孩去看,HBn60827442,10,1614222420000
